,acronym,atlas_id,color_hex_triplet,depth,failed,failed_facet,graph_id,graph_order,hemisphere_id,id,name,neuro_name_structure_id,neuro_name_structure_id_path,ontology_id,parent_structure_id,safe_name,sphinx_id,st_level,structure_id_path,structure_name_facet,weight
571,VJcP,,F4E35F,11,False,734881840,17,1054,3,16575,ventral juxtacommissural pretectal nucleus,,,12,16574,ventral juxtacommissural pretectal nucleus,10954,11,/15564/15565/15566/16308/16509/16510/16519/16548/16569/16571/16574/16575/,1598918940,8390
572,m2Lim-PAG,,61E361,10,False,734881840,17,1280,3,16785,liminal periaqueductal gray of m2,,,12,16784,liminal periaqueductal gray of m2,11180,11,/15564/15565/16649/16751/16752/16754/16780/16781/16783/16784/16785/,3379803694,8390
573,PC-1,,F32F4F,12,False,734881840,17,474,3,16022,layer 1 of PCx,,,12,16021,layer 1 of PCx,10374,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16016/16018/16021/16022/,1825899354,8390
574,A13,,E4866F,10,False,734881840,17,703,3,16238,A13 dopaminergic cell group,,,12,16236,A13 dopaminergic cell group,10603,11,/15564/15565/15566/15567/15738/16211/16212/16233/16235/16236/16238/,2720658986,8390
575,PRh-Ect-1,,F32F4F,10,False,734881840,17,539,3,16087,layer 1 of PRh-Ect,,,12,16086,layer 1 of PRh-Ect,10439,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16086/16087/,2854379935,8390
576,r4BLRt,,8E59E6,9,False,734881840,17,1791,3,17191,r4 part of basolateral reticular formation,,,12,17188,r4 part of basolateral reticular formation,11691,11,/15564/15565/16808/17092/17156/17182/17183/17185/17188/17191/,2851555662,8390
577,r1DPCRt,,F284FF,9,False,734881840,17,1481,3,16958,r1 part of dorsal parvicellular reticular formation,,,12,111220632,r1 part of dorsal parvicellular reticular formation,11381,11,/15564/15565/16808/16809/16915/16919/16954/16956/111220632/16958/,4263270569,8390
578,r6-RP,,54A6E6,9,False,734881840,17,1992,3,17349,r6 part of nucleus raphe pallidus,,,12,17348,r6 part of nucleus raphe pallidus,11892,11,/15564/15565/16808/17220/17290/17318/17338/17340/17348/17349/,1675020057,8390
579,BMA,,DE5548,12,False,734881840,17,394,3,15947,"basomedial amygdaloid nucleus, anterior part",,,12,15946,basomedial amygdaloid nucleus anterior part,10294,11,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15940/15942/15946/15947/,2890132437,8390
580,Bar,,D654E6,9,False,734881840,17,1504,3,16973,nucleus of Barrington,,,12,16971,nucleus of Barrington,11404,11,/15564/15565/16808/16809/16915/16967/16968/16970/16971/16973/,1179215108,8390
581,MnSC,,FBB13B,12,False,734881840,17,198,3,15758,median supracommissural nucleus,,,12,15756,median supracommissural nucleus,10098,11,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15753/15755/15756/15758/,3911822346,8390
582,APTD,,F4E35F,11,False,734881840,17,1013,3,16536,"anterior pretectal nucleus, dorsal core part",,,12,16535,anterior pretectal nucleus dorsal core part,10913,11,/15564/15565/15566/16308/16509/16510/16519/16520/16530/16532/16535/16536/,4286415374,8390
583,BAC,,F5853A,12,False,734881840,17,234,3,15794,bed nucleus of the anterior commissure,,,12,15792,bed nucleus of the anterior commissure,10134,11,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15792/15794/,3884985592,8390
584,r9IS,,69C3AC,9,False,734881840,17,2219,3,17517,r9 part of nucleus intercalatus Staderini,,,12,17515,r9 part of nucleus intercalatus Staderini,12119,11,/15564/15565/16808/17352/17476/17500/17512/17514/17515/17517/,2021229948,8390
585,r10Gi,,83C3AC,9,False,734881840,17,2311,3,17590,r10 part of gigantocellular reticular area,,,12,17587,r10 part of gigantocellular reticular area,12211,11,/15564/15565/16808/17352/17538/17562/17581/17583/17587/17590/,677325478,8390
586,IL,,FFF189,11,False,734881840,17,888,3,16415,intralaminar nuclei,,,12,16409,intralaminar nuclei,10788,11,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16409/16415/,792661609,8390
587,r6Sol,,7CC6FF,9,False,734881840,17,1943,3,17309,r6 (gustatory) part of solitary complex,,,12,111220790,r6 (gustatory) part of solitary complex,11843,11,/15564/15565/16808/17220/17290/17292/17304/17306/111220790/17309/,1811071545,8390
588,SePalSh,,F5853A,12,False,734881840,17,245,3,15805,septopallidal shell area,,,12,15803,septopallidal shell area,10145,11,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15803/15805/,4120745350,8390
589,AH,,B0754D,10,False,734881840,17,100,3,15662,anterior hypothalamic nucleus,,,12,15659,anterior hypothalamic nucleus,10000,11,/15564/15565/15566/15567/15568/15622/15623/15653/15655/15659/15662/,1598973633,8390
590,r8RVM,,47C3AC,9,False,734881840,17,2141,3,17458,r8 part of rostral ventromedial reticular area,,,12,17457,r8 part of rostral ventromedial reticular area,12041,11,/15564/15565/16808/17352/17416/17437/17449/17451/17457/17458/,3260660641,8390
591,r4RtTgS,,8E59E6,9,False,734881840,17,1813,3,17213,"r4 part of reticulotegmental nucleus, shell portion",,,12,17212,r4 part of reticulotegmental nucleus shell portion,11713,11,/15564/15565/16808/17092/17156/17182/17207/17209/17212/17213/,3563859208,8390
592,r8SpVe,,79E2CE,9,False,734881840,17,2096,3,17422,r8 part of spinal vestibular nucleus,,,12,111220844,r8 part of spinal vestibular nucleus,11996,11,/15564/15565/16808/17352/17416/17418/17419/17421/111220844/17422/,1954268389,8390
593,PeLA,,F070FF,10,False,734881840,17,1372,3,16863,perilemniscal isthmic area,,,12,16861,perilemniscal isthmic area,11272,11,/15564/15565/16808/16809/16810/16813/16843/16854/16856/16861/16863/,650737813,8390
594,ICIC,,4EC54E,10,False,734881840,17,1187,3,16700,internal cortical nucleus of inferior colliculus,,,12,16699,internal cortical nucleus of inferior colliculus,11087,11,/15564/15565/16649/16650/16651/16658/16668/16692/16694/16699/16700/,3498849530,8390
595,TuSePal,,F5853A,12,False,734881840,17,247,3,15807,septopallidal part of the olfactory tuberculum,,,12,15806,septopallidal part of the olfactory tuberculum,10147,11,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15806/15807/,3586328555,8390
596,r1Mes5,,F284FF,9,False,734881840,17,1490,3,16966,r1 part of the 'mesencephalic' trigeminal nucleus,,,12,111220636,r1 part of the 'mesencephalic' trigeminal nucleus,11390,11,/15564/15565/16808/16809/16915/16919/16959/16961/111220636/16966/,3583598117,8390
597,isPaL,,F070FF,10,False,734881840,17,1385,3,16886,paralemniscal isthmic area,,,12,16874,paralemniscal isthmic area,11285,11,/15564/15565/16808/16809/16810/16813/16864/16865/16867/16874/16886/,3721228616,8390
598,r3CGA,,853BE6,9,False,734881840,17,1716,3,17136,r3 part of central gray nucleus alpha,,,12,17135,r3 part of central gray nucleus alpha,11616,11,/15564/15565/16808/17092/17093/17123/17132/17134/17135/17136/,1823685499,8390
599,DMTg,,D673E6,9,False,734881840,17,1632,3,17075,dorsomedial tegmental nucleus,,,12,17074,dorsomedial tegmental nucleus,11532,11,/15564/15565/16808/16809/17023/17053/17066/17068/17074/17075/,1106029397,8390
600,OB-OF,,DE5548,12,False,734881840,17,363,3,15916,OB olfactory fiber layer,,,12,15914,OB olfactory fiber layer,10263,11,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15905/15907/15914/15916/,426536752,8390
601,Cl,,F37441,12,False,734881840,17,431,3,15984,claustrum,,,12,15983,claustrum,10331,11,/15564/15565/15566/15567/15738/15739/15750/15903/15956/15979/15981/15983/15984/,513558180,8390
602,LPrP1,,F37441,12,False,734881840,17,433,3,15986,layer 1 of LPrP cortex,,,12,15985,layer 1 of LPrP cortex,10333,11,/15564/15565/15566/15567/15738/15739/15750/15903/15956/15979/15981/15985/15986/,2823111190,8390
603,r1CG,,D654E6,9,False,734881840,17,1507,3,16976,r1 part of central gray,,,12,16975,r1 part of central gray,11407,11,/15564/15565/16808/16809/16915/16967/16968/16970/16975/16976/,2473667434,8390
604,p3SNC,,DAD18D,9,False,734881840,17,834,3,16365,p3 portion of the substantia nigra pars compacta,,,12,16364,p3 portion of the substantia nigra pars compacta,10734,11,/15564/15565/15566/16308/16309/16352/16353/16355/16364/16365/,1248093040,8390
605,Eth,,FFF189,11,False,734881840,17,919,3,16446,ethmoid nucleus,,,12,16443,ethmoid nucleus,10819,11,/15564/15565/15566/16308/16375/16376/16382/16395/16437/16439/16443/16446/,1541346732,8390
606,Re,,FFF189,11,False,734881840,17,879,3,16406,"reuniens nucleus, main part",,,12,16399,reuniens nucleus main part,10779,11,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16399/16406/,3360199570,8390
607,r3MVePC,,A35DFF,9,False,734881840,17,1673,3,17106,r3 part of parvicellular medial vestibular nucleus,,,12,111220688,r3 part of parvicellular medial vestibular nucleus,11573,11,/15564/15565/16808/17092/17093/17095/17101/17103/111220688/17106/,2990785164,8390
608,PC-6,,F32F4F,12,False,734881840,17,479,3,16027,layer 6 of PCx,,,12,16021,layer 6 of PCx,10379,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16016/16018/16021/16027/,1712327235,8390
609,r1BLIZ,,D654E6,9,False,734881840,17,1502,3,124372428,r1 part of basolateral intermediate zone,,,12,16971,r1 part of basolateral intermediate zone,11402,11,/15564/15565/16808/16809/16915/16967/16968/16970/16971/124372428/,2743237163,8390
610,r10Amb,,A6E0CB,9,False,734881840,17,2280,3,17561,r10 portion of ambiguous motor nucleus,,,12,111220910,r10 portion of ambiguous motor nucleus,12180,11,/15564/15565/16808/17352/17538/17540/17556/17558/111220910/17561/,299068731,8390
611,BHbC,,FEF3A8,8,False,734881840,17,850,3,16379,bed of the habenular commissure,,,12,16378,bed of the habenular commissure,10750,11,/15564/15565/15566/16308/16375/16376/16377/16378/16379/,3936064022,8390
612,r1RhL,,F5B5FF,6,False,734881840,17,1434,3,16918,rhombic lip of r1R,,,12,16916,rhombic lip of r1R,11334,11,/15564/15565/16808/16809/16915/16916/16918/,152387420,8390
613,r2DPCRt,,F29EFF,9,False,734881840,17,1590,3,17041,r2 part of dorsal parvicellular reticular formation,,,12,111220664,r2 part of dorsal parvicellular reticular formation,11490,11,/15564/15565/16808/16809/17023/17025/17036/17038/111220664/17041/,2839442683,8390
614,PMV,,975C34,10,False,734881840,17,136,3,15698,ventral premammillary nucleus (migrated),,,12,15693,ventral premammillary nucleus (migrated),10036,11,/15564/15565/15566/15567/15568/15622/15666/15684/15686/15693/15698/,403602960,8390
615,EPAc,,DAD18D,9,False,734881840,17,833,3,16351,accessory entopeduncular nucleus (post-migratory),,,12,16364,accessory entopeduncular nucleus (post-migratory),10733,11,/15564/15565/15566/16308/16309/16352/16353/16355/16364/16351/,3933651447,8390
616,PS,,B46632,11,False,734881840,17,32,3,15594,parastrial preoptic nucleus,,,12,15593,parastrial preoptic nucleus,9932,11,/15564/15565/15566/15567/15568/15569/15576/15577/15587/15589/15593/15594/,2830946746,8390
617,IZL,,FFF189,11,False,734881840,17,948,3,16473,interstitial nucleus of the zona limitans,,,12,16472,interstitial nucleus of the zona limitans,10848,11,/15564/15565/15566/16308/16375/16376/16382/16466/16467/16469/16472/16473/,2249518351,8390
618,BICC,,89D889,7,False,734881840,17,1143,3,16657,bed of the intercollicular commissure,,,12,16654,bed of the intercollicular commissure,11043,11,/15564/15565/16649/16650/16651/16652/16654/16657/,55441990,8390
619,r4BLIZ,,8E59E6,9,False,734881840,17,1788,3,17187,r4 part of basolateral intermediate zone,,,12,17186,r4 part of basolateral intermediate zone,11688,11,/15564/15565/16808/17092/17156/17182/17183/17185/17186/17187/,207509863,8390
620,r8-RO,,47C3AC,9,False,734881840,17,2151,3,17468,r8 raphe obscurus cell population,,,12,17467,r8 raphe obscurus cell population,12051,11,/15564/15565/16808/17352/17416/17437/17460/17462/17467/17468/,3784847691,8390
621,SePalCo,,F5853A,12,False,734881840,17,244,3,15804,septopallidal core nucleus,,,12,15803,septopallidal core nucleus,10144,11,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15797/15799/15803/15804/,2920482443,8390
622,CoPV-PAG,,F4E35F,11,False,734881840,17,1087,3,16606,CoPV part of the periaqueductal gray,,,12,16605,CoPV part of the periaqueductal gray,10987,11,/15564/15565/15566/16308/16509/16510/16519/16578/16602/16604/16605/16606/,4007350215,8390
623,AVPe,,B46632,11,False,734881840,17,29,3,15591,anteroventral periventricular preoptic nucleus,,,12,15590,anteroventral periventricular preoptic nucleus,9929,11,/15564/15565/15566/15567/15568/15569/15576/15577/15587/15589/15590/15591/,3737473745,8390
624,isVTA,,9824A6,8,False,734881840,17,1430,3,16914,"ventral tegmental area, isthmic part",,,12,112892321,ventral tegmental area isthmic part,11330,11,/15564/15565/16808/16809/16810/16911/16913/112892321/16914/,2134942337,8390
625,PcPD-PAG,,F4E35F,11,False,734881840,17,1002,3,16525,PcPD part of the periaqueductal gray,,,12,16524,PcPD part of the periaqueductal gray,10902,11,/15564/15565/15566/16308/16509/16510/16519/16520/16521/16523/16524/16525/,2643166870,8390
626,SPT,,F4E35F,11,False,734881840,17,1089,3,16608,subpretectal nucleus,,,12,16607,subpretectal nucleus,10989,11,/15564/15565/15566/16308/16509/16510/16519/16578/16602/16604/16607/16608/,4032716385,8390
627,p3ZLS,,FFF7BD,11,False,734881840,17,806,3,16337,shell of p3ZL,,,12,16336,shell of p3ZL,10706,11,/15564/15565/15566/16308/16309/16310/16313/16332/16333/16335/16336/16337/,2681421347,8390
628,MnPOS,,B46632,11,False,734881840,17,24,3,15586,"median preoptic nucleus, superficial part",,,12,15585,median preoptic nucleus superficial part,9924,11,/15564/15565/15566/15567/15568/15569/15576/15577/15578/15580/15585/15586/,1189673266,8390
629,3Sp,,EBE3D5,7,False,734881840,17,2420,3,17672,Rexed's layer 3,,,12,17671,Rexed's layer 3,12320,11,/15564/15565/17651/17653/17666/17669/17671/17672/,3737511375,8390
630,r1Pr5,,F284FF,9,False,734881840,17,1483,3,16957,r1 part of principal trigeminal sensory nucleus,,,12,111220634,r1 part of principal trigeminal sensory nucleus,11383,11,/15564/15565/16808/16809/16915/16919/16954/16956/111220634/16957/,1290234046,8390
631,PLCo,,F37441,12,False,734881840,17,446,3,15999,posterolateral cortical amygdaloid area,,,12,15997,posterolateral cortical amygdaloid area,10346,11,/15564/15565/15566/15567/15738/15739/15750/15903/15956/15989/15991/15997/15999/,711221953,8390
632,LPRM,,C9674E,10,False,734881840,17,758,3,16293,lateral periretromammillary nucleus,,,12,16292,lateral periretromammillary nucleus,10658,11,/15564/15565/15566/15567/15738/16211/16247/16285/16287/16292/16293/,1590445822,8390
633,TGS,,4EC54E,10,False,734881840,17,1163,3,16677,superficial layers of TG,,,12,16676,superficial layers of TG,11063,11,/15564/15565/16649/16650/16651/16658/16668/16669/16671/16676/16677/,2640110970,8390
634,AOV3,,DE5548,12,False,734881840,17,372,3,15925,layer 3 of AOV cortex,,,12,15922,layer 3 of AOV cortex,10272,11,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15917/15919/15922/15925/,1220481295,8390
635,MeAD,,EAB442,12,False,734881840,17,346,3,15901,"medial amygdala, anterodorsal part",,,12,15898,medial amygdala anterodorsal part,10246,11,/15564/15565/15566/15567/15738/15739/15750/15751/15867/15893/15895/15898/15901/,3988790196,8390
636,r7MVePC,,56E4CD,9,False,734881840,17,2018,3,17365,r7 part of parvocellular medial vestibular nucleus,,,12,111220816,r7 part of parvocellular medial vestibular nucleus,11918,11,/15564/15565/16808/17352/17353/17355/17361/17363/111220816/17365/,778505840,8390
637,AGr,,DB683B,12,False,734881840,17,408,3,15961,"AOB, granular layer",,,12,15960,AOB granular layer,10308,11,/15564/15565/15566/15567/15738/15739/15750/15903/15956/15957/15959/15960/15961/,3793898991,8390
638,r3VLL,,853BE6,9,False,734881840,17,1709,3,17118,r3 part of ventral lateral lemniscal nucleus,,,12,17131,r3 part of ventral lateral lemniscal nucleus,11609,11,/15564/15565/16808/17092/17093/17123/17124/17126/17131/17118/,3302920894,8390
639,p1BRt,,E6CE20,9,False,734881840,17,1115,3,16632,basal reticular formation of p1,,,12,16631,basal reticular formation of p1,11015,11,/15564/15565/15566/16308/16509/16623/16624/16626/16631/16632/,1307238677,8390
640,r10Cu,,A6E0CB,9,False,734881840,17,2270,3,17554,r10 part of nucleus cuneatus,,,12,111220904,r10 part of nucleus cuneatus,12170,11,/15564/15565/16808/17352/17538/17540/17547/17549/111220904/17554/,3412104570,8390
641,CoPL-PAG,,F4E35F,11,False,734881840,17,1076,3,16595,CoPL part of the periaqueductal gray,,,12,16594,CoPL part of the periaqueductal gray,10976,11,/15564/15565/15566/16308/16509/16510/16519/16578/16591/16593/16594/16595/,907078730,8390
642,CbH-EGL,,F284FF,7,False,734881840,17,1439,3,16921,external granular layer of CbH,,,12,16920,external granular layer of CbH,11339,11,/15564/15565/16808/16809/16915/16919/16920/16921/,382927798,8390
643,r3BLRt,,853BE6,9,False,734881840,17,1707,3,17130,r3 part of basolateral reticular formation,,,12,17129,r3 part of basolateral reticular formation,11607,11,/15564/15565/16808/17092/17093/17123/17124/17126/17129/17130/,1543680234,8390
644,AHP,,E4866F,10,False,734881840,17,705,3,16240,posterior part of anterior hypothalamic nucleus,,,12,16239,posterior part of anterior hypothalamic nucleus,10605,11,/15564/15565/15566/15567/15738/16211/16212/16233/16235/16239/16240/,942619036,8390
645,MTz,,3296E6,9,False,734881840,17,1909,3,17287,medial trapezoid nucleus,,,12,17286,medial trapezoid nucleus,11809,11,/15564/15565/16808/17220/17221/17250/17275/17277/17286/17287/,3925772747,8390
646,Rt,,FFF7BD,11,False,734881840,17,796,3,16329,reticular nucleus,,,12,16328,reticular nucleus,10696,11,/15564/15565/15566/16308/16309/16310/16313/16322/16323/16325/16328/16329/,579918060,8390
647,PSM,,E4866F,10,False,734881840,17,695,3,16230,peduncular nucleus of the stria medullaris,,,12,16225,peduncular nucleus of the stria medullaris,10595,11,/15564/15565/15566/15567/15738/16211/16212/16213/16215/16225/16230/,3309124274,8390
648,m1AD-PAG,,4EC54E,9,False,734881840,17,1149,3,16663,m1AD (DM) part of periaqueductal gray,,,12,16662,m1AD (DM) part of periaqueductal gray,11049,11,/15564/15565/16649/16650/16651/16658/16659/16661/16662/16663/,1250349768,8390
649,r8MVePC,,79E2CE,9,False,734881840,17,2094,3,17423,r8 part of parvocellular medial vestibular nucleus,,,12,111220842,r8 part of parvocellular medial vestibular nucleus,11994,11,/15564/15565/16808/17352/17416/17418/17419/17421/111220842/17423/,2515182229,8390
650,STh,,C9674E,10,False,734881840,17,737,3,16272,subthalamic nucleus (migrated),,,12,16270,subthalamic nucleus (migrated),10637,11,/15564/15565/15566/15567/15738/16211/16247/16259/16261/16270/16272/,1580136682,8390
651,m1LimRt,,4EC54E,10,False,734881840,17,1210,3,16723,m1Lim part of the midbrain reticular formation,,,12,16722,m1Lim part of the midbrain reticular formation,11110,11,/15564/15565/16649/16650/16651/16658/16716/16717/16719/16722/16723/,2288479270,8390
652,JcPV-PAG,,F4E35F,11,False,734881840,17,1052,3,16573,JcPV part of the periaqueductal gray,,,12,16572,JcPV part of the periaqueductal gray,10952,11,/15564/15565/15566/16308/16509/16510/16519/16548/16569/16571/16572/16573/,1238685915,8390
